time,20sim,fmu,cohla,d-20sim-fmu,d-fmu-cohla,d-20sim-cohla,offset-20sim-cohla,target
1413,17.6895287757644,17.6889,17.688883,0.000628775764401,1.69999999997117E-05,0.000645775764401,-0.000645775764401,18
1416,17.6973806731432,17.6967,17.696733,0.000680673143201,3.29999999983954E-05,0.000647673143202,-0.000647673143202,18
1419,17.705227119618,17.7046,17.704577,0.000627119618002,2.2999999998774E-05,0.000650119618001,-0.000650119618001,18
1422,17.713068118973,17.7124,17.712416,0.000668118973,1.60000000022364E-05,0.000652118972997,-0.000652118972997,18
1425,17.7209036749895,17.7202,17.72025,0.000703674989502,5.00000000016598E-05,0.000653674989501,-0.000653674989501,18
1428,17.7287337914466,17.7281,17.728077,0.000633791446599,2.30000000023267E-05,0.000656791446602,-0.000656791446602,18
1431,17.7365584721203,17.7359,17.7359,0.0006584721203,0,0.0006584721203,-0.0006584721203,18
1434,17.7443777207843,17.7437,17.743717,0.000677720784299,1.69999999997117E-05,0.0006607207843,-0.0006607207843,18
1437,17.7521915412095,17.7515,17.751529,0.000691541209498,2.9000000001389E-05,0.000662541209497,-0.000662541209497,18
1440,17.7599999371644,17.7593,17.759335,0.000699937164402,3.50000000004513E-05,0.000664937164402,-0.000664937164402,18
1443,17.7678029124145,17.7671,17.767136,0.0007029124145,3.60000000014793E-05,0.000666912414498,-0.000666912414498,18
1446,17.7756004707233,17.7749,17.774931,0.000700470723302,3.09999999998922E-05,0.000669470723302,-0.000669470723302,18
1449,17.783392615851,17.7827,17.782721,0.000692615851001,2.10000000002708E-05,0.000671615851001,-0.000671615851001,18
1452,17.7911793515557,17.7905,17.790506,0.0006793515557,5.99999999906231E-06,0.000673351555701,-0.000673351555701,18
1455,17.7989606815927,17.7983,17.798285,0.000660681592699,1.50000000012085E-05,0.0006756815927,-0.0006756815927,18
1458,17.8067366097145,17.8061,17.806059,0.000636609714498,4.09999999995137E-05,0.000677609714497,-0.000677609714497,18
1461,17.8145071396714,17.8138,17.813827,0.000707139671398,2.69999999993331E-05,0.000680139671399,-0.000680139671399,18
1464,17.8222722752109,17.8216,17.82159,0.000672275210899,9.99999999962142E-06,0.000682275210899,-0.000682275210899,18
1467,17.8300320200776,17.8293,17.829348,0.000732020077599,4.79999999996039E-05,0.0006840200776,-0.0006840200776,18
1470,17.8377863780141,17.8371,17.8371,0.000686378014102,0,0.000686378014102,-0.000686378014102,18
1473,17.8455353527599,17.8448,17.844847,0.0007353527599,4.70000000021287E-05,0.000688352759898,-0.000688352759898,18
1476,17.8532789480522,17.8526,17.852588,0.000678948052201,1.19999999981246E-05,0.000690948052199,-0.000690948052199,18
1479,17.8610171676254,17.8603,17.860324,0.0007171676254,2.3999999999802E-05,0.0006931676254,-0.0006931676254,18
1482,17.8687500152116,17.8681,17.868055,0.000650015211601,4.50000000000728E-05,0.000695015211601,-0.000695015211601,18
1485,17.8764774945399,17.8758,17.875781,0.000677494539897,1.90000000017676E-05,0.000696494539898,-0.000696494539898,18
1488,17.884199609337,17.8835,17.883501,0.000699609336998,9.99999997475243E-07,0.000698609337,-0.000698609337,18
1491,17.8919163633272,17.8912,17.891215,0.0007163633272,1.49999999976558E-05,0.000701363327202,-0.000701363327202,18
1494,17.899627760232,17.8989,17.898924,0.000727760231999,2.3999999999802E-05,0.000703760232,-0.000703760232,18
1497,17.9073338037704,17.9066,17.906628,0.000733803770398,2.80000000003611E-05,0.000705803770398,-0.000705803770398,18
1500,17.9150344976587,17.9143,17.914327,0.000734497658698,2.69999999993331E-05,0.000707497658698,-0.000707497658698,18
1503,17.9227298456107,17.922,17.92202,0.000729845610699,1.99999999992428E-05,0.0007098456107,-0.0007098456107,18
1506,17.9304198513377,17.9297,17.929708,0.000719851337699,8.00000000111822E-06,0.000711851337698,-0.000711851337698,18
1509,17.9381045185484,17.9374,17.937391,0.0007045185484,8.99999999859347E-06,0.000713518548398,-0.000713518548398,18
1512,17.9457838509487,17.9451,17.945068,0.0006838509487,3.20000000009202E-05,0.000715850948701,-0.000715850948701,18
1515,17.9534578522423,17.9527,17.95274,0.000757852242302,3.99999999984857E-05,0.000717852242303,-0.000717852242303,18
1518,17.9611265261299,17.9604,17.960407,0.000726526129899,7.00000000009027E-06,0.000719526129899,-0.000719526129899,18
1521,17.9687898763102,17.9681,17.968068,0.000689876310201,3.20000000009202E-05,0.000721876310202,-0.000721876310202,18
1524,17.9764479064787,17.9757,17.975724,0.000747906478701,2.3999999999802E-05,0.000723906478701,-0.000723906478701,18
1527,17.9841006203287,17.9834,17.983374,0.000700620328701,2.59999999983052E-05,0.000726620328699,-0.000726620328699,18
1530,17.991748021551,17.991,17.99102,0.000748021551001,1.99999999992428E-05,0.000728021551001,-0.000728021551001,18
1533,17.9993901138336,17.9987,17.99866,0.000690113833599,3.99999999984857E-05,0.000730113833598,-0.000730113833598,18
1536,18.0070269008619,18.0063,18.006295,0.000726900861899,4.99999999803435E-06,0.000731900861897,-0.000731900861897,18
1539,18.0146583863192,18.0139,18.013924,0.000758386319202,2.3999999999802E-05,0.000734386319202,-0.000734386319202,18
1542,18.0222845738858,18.0215,18.021548,0.000784573885799,4.79999999996039E-05,0.000736573885799,-0.000736573885799,18
1545,18.0299054672394,18.0292,18.029167,0.000705467239399,3.29999999983954E-05,0.000738467239398,-0.000738467239398,18
1548,18.0375210700556,18.0368,18.036781,0.000721070055601,1.89999999982149E-05,0.000740070055599,-0.000740070055599,18
1551,18.045131386007,18.0444,18.044389,0.000731386007001,1.10000000006494E-05,0.000742386007001,-0.000742386007001,18
1554,18.0527364187637,18.052,18.051992,0.000736418763701,8.00000000111822E-06,0.000744418763702,-0.000744418763702,18
1557,18.0603361719938,18.0596,18.05959,0.0007361719938,9.99999999962142E-06,0.0007461719938,-0.0007461719938,18
1560,18.0679306493619,18.0672,18.067182,0.000730649361902,1.80000000007396E-05,0.000748649361903,-0.000748649361903,18
1563,18.075519854531,18.0748,18.074769,0.000719854530999,3.09999999998922E-05,0.000750854530999,-0.000750854530999,18
1566,18.0831037911609,18.0824,18.082351,0.000703791160902,4.90000000006319E-05,0.000752791160902,-0.000752791160902,18
1569,18.0906824629092,18.0899,18.089928,0.0007824629092,2.80000000003611E-05,0.0007544629092,-0.0007544629092,18
1572,18.0982558734308,18.0975,18.097499,0.000755873430801,1.00000000102796E-06,0.000756873430802,-0.000756873430802,18
1575,18.1058240263781,18.1051,18.105065,0.000724026378101,3.50000000004513E-05,0.000759026378102,-0.000759026378102,18
1578,18.1133869254011,18.1126,18.112626,0.000786925401101,2.59999999983052E-05,0.000760925401103,-0.000760925401103,18
1581,18.1209445741471,18.1202,18.120182,0.000744574147099,1.80000000007396E-05,0.0007625741471,-0.0007625741471,18
1584,18.128496976261,18.1277,18.127732,0.000796976261,3.20000000009202E-05,0.000764976260999,-0.000764976260999,18
1587,18.1360441353849,18.1353,18.135277,0.000744135384899,2.30000000023267E-05,0.000767135384901,-0.000767135384901,18
1590,18.1435860551586,18.1428,18.142817,0.000786055158599,1.69999999997117E-05,0.000769055158599,-0.000769055158599,18
1593,18.1511227392195,18.1504,18.150352,0.000722739219498,4.79999999996039E-05,0.000770739219497,-0.000770739219497,18
1596,18.1586541912022,18.1579,18.157881,0.000754191202198,1.90000000017676E-05,0.0007731912022,-0.0007731912022,18
1599,18.1661804147389,18.1654,18.165406,0.000780414738898,5.99999999906231E-06,0.000774414738899,-0.000774414738899,18
1602,18.1737014134593,18.1729,18.172925,0.0008014134593,2.50000000008299E-05,0.000776413459299,-0.000776413459299,18
1605,18.1812171909904,18.1804,18.180438,0.0008171909904,3.79999999999825E-05,0.0007791909904,-0.0007791909904,18
1608,18.188727750957,18.1879,18.187947,0.000827750957001,4.70000000021287E-05,0.000780750956999,-0.000780750956999,18
1611,18.1962330969811,18.1955,18.19545,0.000733096981101,4.99999999981071E-05,0.000783096981099,-0.000783096981099,18
1614,18.2037332326824,18.2029,18.202949,0.0008332326824,4.90000000006319E-05,0.000784232682399,-0.000784232682399,18
1617,18.2112281616779,18.2104,18.210442,0.000828161677902,4.20000000005416E-05,0.000786161677901,-0.000786161677901,18
1620,18.2187178875822,18.2179,18.217929,0.000817887582201,2.9000000001389E-05,0.0007888875822,-0.0007888875822,18
1623,18.2262024140073,18.2254,18.225412,0.0008024140073,1.19999999981246E-05,0.000790414007302,-0.000790414007302,18
1626,18.2336817445629,18.2329,18.232889,0.0007817445629,1.10000000006494E-05,0.000792744562901,-0.000792744562901,18
1629,18.2411558828559,18.2404,18.240361,0.000755882855898,3.90000000010104E-05,0.000794882855899,-0.000794882855899,18
1632,18.248624832491,18.2478,18.247828,0.000824832490999,2.79999999968084E-05,0.000796832491002,-0.000796832491002,18
1635,18.2560885970701,18.2553,18.25529,0.000788597070102,9.99999999962142E-06,0.000798597070101,-0.000798597070101,18
1638,18.2635471801927,18.2627,18.262747,0.0008471801927,4.70000000021287E-05,0.000800180192698,-0.000800180192698,18
1641,18.2710005854561,18.2702,18.270198,0.000800585456101,1.9999999985032E-06,0.0008025854561,-0.0008025854561,18
1644,18.2784488164546,18.2776,18.277645,0.000848816454599,4.50000000000728E-05,0.000803816454599,-0.000803816454599,18
1647,18.2858918767804,18.2851,18.285086,0.000791876780401,1.40000000001805E-05,0.000805876780401,-0.000805876780401,18
1650,18.293329770023,18.2925,18.292522,0.000829770023,2.20000000012988E-05,0.000807770022998,-0.000807770022998,18
1653,18.2821178716703,18.2819,18.281935,0.000217871670301,3.50000000004513E-05,0.000182871670301,-0.000182871670301,18
1656,18.2709137567841,18.2707,18.270735,0.000213756784099,3.49999999968986E-05,0.000178756784102,-0.000178756784102,18
1659,18.2597174199612,18.2595,18.259542,0.000217419961199,4.20000000005416E-05,0.000175419961199,-0.000175419961199,18
1662,18.2485288558019,18.2484,18.248358,0.000128855801901,4.20000000005416E-05,0.000170855801901,-0.000170855801901,18
1665,18.2373480589102,18.2372,18.237181,0.000148058910199,1.90000000017676E-05,0.000167058910201,-0.000167058910201,18
1668,18.2261750238942,18.226,18.226012,0.000175023894201,1.20000000016773E-05,0.000163023894199,-0.000163023894199,18
1671,18.2150097453652,18.2149,18.21485,0.000109745365201,5.00000000016598E-05,0.000159745365202,-0.000159745365202,18
1674,18.2038522179386,18.2037,18.203697,0.000152217938599,3.00000000308387E-06,0.000155217938602,-0.000155217938602,18
1677,18.1927024362336,18.1926,18.192551,0.0001024362336,4.89999999970792E-05,0.000151436233597,-0.000151436233597,18
1680,18.1815603948729,18.1814,18.181412,0.0001603948729,1.20000000016773E-05,0.000148394872898,-0.000148394872898,18
1683,18.1704260884831,18.1703,18.170282,0.0001260884831,1.80000000007396E-05,0.000144088483101,-0.000144088483101,18
1686,18.1592995116944,18.1592,18.159159,9.95116944011443E-05,4.09999999995137E-05,0.000140511694401,-0.000140511694401,18
1689,18.1481806591408,18.148,18.148044,0.000180659140799,4.39999999990448E-05,0.0001366591408,-0.0001366591408,18
1692,18.13706952546,18.1369,18.136937,0.000169525459999,3.69999999989545E-05,0.00013252546,-0.00013252546,18
1695,18.1259661052936,18.1258,18.125837,0.000166105293598,3.69999999989545E-05,0.000129105293599,-0.000129105293599,18
1698,18.1148703932867,18.1147,18.114745,0.000170393286702,4.50000000000728E-05,0.000125393286702,-0.000125393286702,18
1701,18.103782384088,18.1037,18.103661,8.2384087999543E-05,3.90000000010104E-05,0.000121384088001,-0.000121384088001,18
1704,18.0927020723503,18.0926,18.092585,0.000102072350298,1.50000000012085E-05,0.000117072350299,-0.000117072350299,18
1707,18.0816294527298,18.0815,18.081516,0.000129452729801,1.60000000022364E-05,0.000113452729799,-0.000113452729799,18
1710,18.0705645198866,18.0705,18.070455,6.45198865996122E-05,4.50000000000728E-05,0.0001095198866,-0.0001095198866,18
1713,18.0595072684844,18.0594,18.059401,0.000107268484399,1.00000000102796E-06,0.000106268484398,-0.000106268484398,18
1716,18.0484576931906,18.0484,18.048355,5.76931905982292E-05,4.50000000000728E-05,0.000102693190598,-0.000102693190598,18
1719,18.0374157886763,18.0373,18.037317,0.0001157886763,1.70000000032644E-05,9.87886762970902E-05,-9.87886762970902E-05,18
1722,18.0263815496164,18.0263,18.026287,8.15496164001672E-05,1.29999999991526E-05,9.45496163993198E-05,-9.45496163993198E-05,18
1725,18.0153549706894,18.0153,18.015264,5.49706894013013E-05,3.60000000014793E-05,9.09706894027806E-05,-9.09706894027806E-05,18
1728,18.0043360465775,18.0042,18.004249,0.000136046577499,4.90000000006319E-05,8.70465774980289E-05,-8.70465774980289E-05,18
1731,17.9933247719667,17.9932,17.993241,0.0001247719667,4.09999999995137E-05,8.37719667003967E-05,-8.37719667003967E-05,18
1734,17.9823211415465,17.9822,17.982242,0.000121141546501,4.20000000005416E-05,7.91415465002387E-05,-7.91415465002387E-05,18
1737,17.9713251500102,17.9712,17.971249,0.000125150010202,4.90000000006319E-05,7.61500102015589E-05,-7.61500102015589E-05,18
1740,17.9603367920548,17.9603,17.960265,3.67920548001166E-05,3.50000000004513E-05,7.17920548005679E-05,-7.17920548005679E-05,18
1743,17.949356062381,17.9493,17.949288,5.6062380998867E-05,1.20000000016773E-05,6.80623810005443E-05,-6.80623810005443E-05,18
1746,17.9383829556931,17.9383,17.938318,8.29556930987962E-05,1.79999999971869E-05,6.49556931016093E-05,-6.49556931016093E-05,18
1749,17.9274174666991,17.9274,17.927357,1.74666991021866E-05,4.29999999980169E-05,6.04666991002034E-05,-6.04666991002034E-05,18
1752,17.9164595901107,17.9164,17.916402,5.95901107018903E-05,2.00000000205591E-06,5.75901106998344E-05,-5.75901106998344E-05,18
1755,17.9055093206431,17.9055,17.905456,9.32064310177339E-06,4.39999999990448E-05,5.33206431008182E-05,-5.33206431008182E-05,18
1758,17.8945666530156,17.8945,17.894517,6.66530156010481E-05,1.69999999997117E-05,4.96530156013364E-05,-4.96530156013364E-05,18
1761,17.8836315819507,17.8836,17.883585,3.15819506973014E-05,1.50000000012085E-05,4.65819506985099E-05,-4.65819506985099E-05,18
1764,17.8727041021748,17.8727,17.872662,4.10217479895891E-06,3.80000000035352E-05,4.21021748024941E-05,-4.21021748024941E-05,18
1767,17.8617842084179,17.8617,17.861745,8.4208417902687E-05,4.50000000000728E-05,3.92084179026142E-05,-3.92084179026142E-05,18
1770,17.8508718954138,17.8508,17.850837,7.18954138001493E-05,3.69999999989545E-05,3.48954138011948E-05,-3.48954138011948E-05,18
1773,17.8399671578996,17.8399,17.839936,6.71578996005451E-05,3.60000000014793E-05,3.11578995990658E-05,-3.11578995990658E-05,18
1776,17.8290699906165,17.829,17.829042,6.99906164989272E-05,4.20000000005416E-05,2.79906164983856E-05,-2.79906164983856E-05,18
1779,17.8181803883089,17.8182,17.818156,1.96116911013178E-05,4.40000000025975E-05,2.43883089012797E-05,-2.43883089012797E-05,18
1782,17.8072983457253,17.8073,17.807278,1.65427470122381E-06,2.20000000012988E-05,2.03457253000749E-05,-2.03457253000749E-05,18
1785,17.7964238576175,17.7964,17.796407,2.38576175028982E-05,7.00000000009027E-06,1.68576175028079E-05,-1.68576175028079E-05,18
1788,17.7855569187412,17.7855,17.785544,5.69187412011729E-05,4.40000000025975E-05,1.29187411985754E-05,-1.29187411985754E-05,18
1791,17.7746975238554,17.7747,17.774688,2.47614459780721E-06,1.19999999981246E-05,9.52385540031742E-06,-9.52385540031742E-06,18
1794,17.7638456677232,17.7638,17.76384,4.56677231994718E-05,4.00000000020384E-05,5.66772319743336E-06,-5.66772319743336E-06,18
1797,17.7530013451108,17.753,17.752999,1.34511079963318E-06,1.00000000102796E-06,2.34511080066113E-06,-2.34511080066113E-06,18
1800,17.7421645507886,17.7422,17.742166,3.54492113991967E-05,3.39999999994234E-05,1.44921139977328E-06,1.44921139977328E-06,18
1803,17.7313352795302,17.7313,17.73134,3.52795301985509E-05,3.99999999984857E-05,4.72046979993479E-06,4.72046979993479E-06,18
1806,17.720513526113,17.7205,17.720522,1.35261129976527E-05,2.1999999997746E-05,8.47388700009333E-06,8.47388700009333E-06,18
1809,17.709699285318,17.7097,17.709712,7.14682002467271E-07,1.19999999981246E-05,1.27146820005919E-05,1.27146820005919E-05,18
1812,17.6988925519298,17.6989,17.698909,7.44807020325311E-06,8.99999999859347E-06,1.64480702018466E-05,1.64480702018466E-05,18
1815,17.6880933207368,17.6881,17.688113,6.67926319763978E-06,1.30000000027053E-05,1.96792632003451E-05,1.96792632003451E-05,18
1818,17.6773015865306,17.6773,17.677325,1.58653060111646E-06,2.50000000008299E-05,2.34134693997134E-05,2.34134693997134E-05,18
1821,17.6665173441069,17.6665,17.666544,1.73441069009073E-05,4.39999999990448E-05,2.66558930981375E-05,2.66558930981375E-05,18
1824,17.6557405882647,17.6558,17.655771,5.94117353003298E-05,2.89999999978363E-05,3.04117353024935E-05,3.04117353024935E-05,18
1827,17.6449713138068,17.645,17.645005,2.86861932004001E-05,5.00000000158707E-06,3.36861932019872E-05,3.36861932019872E-05,18
1830,17.6342095155393,17.6342,17.634247,9.51553930050864E-06,4.6999999998576E-05,3.74844606980673E-05,3.74844606980673E-05,18
1833,17.6420998163715,17.6415,17.641514,0.000599816371498,1.40000000001805E-05,0.000585816371498,-0.000585816371498,18
1836,17.6499846396395,17.6494,17.649396,0.000584639639499,4.00000000055911E-06,0.000588639639499,-0.000588639639499,18
1839,17.6578639891458,17.6573,17.657273,0.0005639891458,2.69999999993331E-05,0.000590989145799,-0.000590989145799,18
1842,17.6657378686906,17.6651,17.665145,0.0006378686906,4.50000000000728E-05,0.0005928686906,-0.0005928686906,18
1845,17.673606282071,17.673,17.673011,0.000606282070997,1.09999999970967E-05,0.000595282071,-0.000595282071,18
1848,17.6814692330818,17.6809,17.680872,0.000569233081798,2.80000000003611E-05,0.000597233081798,-0.000597233081798,18
1851,17.6893267255151,17.6887,17.688727,0.000626725515101,2.69999999993331E-05,0.000599725515102,-0.000599725515102,18
1854,17.6971787631601,17.6966,17.696577,0.0005787631601,2.2999999998774E-05,0.000601763160098,-0.000601763160098,18
1857,17.7050253498039,17.7044,17.704421,0.000625349803901,2.10000000002708E-05,0.000604349803901,-0.000604349803901,18
1860,17.7128664892305,17.7123,17.71226,0.000566489230501,3.99999999984857E-05,0.000606489230499,-0.000606489230499,18
1863,17.7207021852215,17.7201,17.720094,0.000602185221503,5.99999999906231E-06,0.000608185221502,-0.000608185221502,18
1866,17.7285324415557,17.7279,17.727922,0.000632441555702,2.20000000012988E-05,0.0006104415557,-0.0006104415557,18
1869,17.7363572620095,17.7357,17.735745,0.000657262009497,4.50000000000728E-05,0.000612262009497,-0.000612262009497,18
1872,17.7441766503565,17.7436,17.743562,0.0005766503565,3.79999999999825E-05,0.0006146503565,-0.0006146503565,18
1875,17.7519906103678,17.7514,17.751373,0.000590610367798,2.69999999993331E-05,0.000617610367797,-0.000617610367797,18
1878,17.7597991458119,17.7592,17.75918,0.000599145811901,1.99999999992428E-05,0.0006191458119,-0.0006191458119,18
1881,17.7676022604545,17.767,17.766981,0.0006022604545,1.89999999982149E-05,0.000621260454498,-0.000621260454498,18
1884,17.7753999580588,17.7748,17.774776,0.0005999580588,2.3999999999802E-05,0.000623958058799,-0.000623958058799,18
1887,17.7831922423854,17.7826,17.782566,0.000592242385402,3.39999999994234E-05,0.000626242385401,-0.000626242385401,18
1890,17.7909791171923,17.7904,17.790351,0.000579117192302,4.89999999970792E-05,0.000628117192299,-0.000628117192299,18
1893,17.7987605862349,17.7981,17.79813,0.000660586234897,2.99999999988643E-05,0.000630586234898,-0.000630586234898,18
1896,17.8065366532659,17.8059,17.805904,0.0006366532659,3.9999999970064E-06,0.000632653265903,-0.000632653265903,18
1899,17.8143073220355,17.8137,17.813673,0.000607322035499,2.69999999993331E-05,0.000634322035499,-0.000634322035499,18
1902,17.8220725962913,17.8214,17.821436,0.000672596291299,3.59999999979266E-05,0.000636596291301,-0.000636596291301,18
1905,17.8298324797782,17.8292,17.829194,0.000632479778201,5.99999999906231E-06,0.0006384797782,-0.0006384797782,18
1908,17.8375869762385,17.8369,17.836946,0.000686976238502,4.60000000011007E-05,0.0006409762385,-0.0006409762385,18
1911,17.8453360894121,17.8447,17.844693,0.000636089412101,7.00000000009027E-06,0.000643089412101,-0.000643089412101,18
1914,17.853079823036,17.8524,17.852434,0.000679823036002,3.39999999994234E-05,0.000645823036002,-0.000645823036002,18
1917,17.8608181808448,17.8602,17.860171,0.0006181808448,2.89999999978363E-05,0.000647180844798,-0.000647180844798,18
1920,17.8685511665705,17.8679,17.867902,0.000651166570503,2.00000000205591E-06,0.000649166570501,-0.000649166570501,18
1923,17.8762787839424,17.8756,17.875627,0.000678783942401,2.70000000028858E-05,0.000651783942399,-0.000651783942399,18
1926,17.8840010366874,17.8833,17.883347,0.000701036687403,4.70000000021287E-05,0.000654036687401,-0.000654036687401,18
1929,17.8917179285297,17.8911,17.891062,0.000617928529699,3.79999999999825E-05,0.000655928529699,-0.000655928529699,18
1932,17.8994294631909,17.8988,17.898771,0.000629463190897,2.9000000001389E-05,0.000658463190899,-0.000658463190899,18
1935,17.90713564439,17.9065,17.906475,0.000635644389998,2.50000000008299E-05,0.000660644389999,-0.000660644389999,18
1938,17.9148364758435,17.9142,17.914174,0.0006364758435,2.60000000018579E-05,0.000662475843502,-0.000662475843502,18
1941,17.9225319612652,17.9219,17.921867,0.000631961265199,3.30000000019481E-05,0.000664961265201,-0.000664961265201,18
1944,17.9302221043665,17.9296,17.929555,0.000622104366499,4.50000000000728E-05,0.000667104366499,-0.000667104366499,18
1947,17.9379069088561,17.9372,17.937238,0.000706908856099,3.79999999999825E-05,0.000668908856099,-0.000668908856099,18
1950,17.94558637844,17.9449,17.944915,0.000686378440001,1.50000000012085E-05,0.00067137844,-0.00067137844,18
1953,17.9532605168219,17.9526,17.952587,0.000660516821899,1.29999999991526E-05,0.000673516821898,-0.000673516821898,18
1956,17.9609293277028,17.9603,17.960254,0.0006293277028,4.60000000011007E-05,0.000675327702801,-0.000675327702801,18
1959,17.9685928147811,17.9679,17.967916,0.0006928147811,1.59999999986837E-05,0.000676814781102,-0.000676814781102,18
1962,17.9762509817526,17.9756,17.975572,0.000650981752599,2.80000000003611E-05,0.0006789817526,-0.0006789817526,18
1965,17.9839038323107,17.9832,17.983222,0.000703832310698,2.20000000012988E-05,0.000681832310697,-0.000681832310697,18
1968,17.9915513701462,17.9909,17.990868,0.000651370146201,3.20000000009202E-05,0.000683370146202,-0.000683370146202,18
1971,17.999193598947,17.9985,17.998508,0.000693598946999,8.00000000111822E-06,0.000685598946998,-0.000685598946998,18
1974,18.006830522399,18.0061,18.006143,0.000730522399,4.30000000015696E-05,0.000687522398998,-0.000687522398998,18
1977,18.0144621441851,18.0138,18.013772,0.0006621441851,2.80000000003611E-05,0.0006901441851,-0.0006901441851,18
1980,18.0220884679858,18.0214,18.021397,0.0006884679858,2.99999999953116E-06,0.000691467985799,-0.000691467985799,18
1983,18.0297094974791,18.029,18.029016,0.0007094974791,1.59999999986837E-05,0.000693497479102,-0.000693497479102,18
1986,18.0373252363404,18.0366,18.036629,0.000725236340401,2.9000000001389E-05,0.000696236340399,-0.000696236340399,18
1989,18.0449356882424,18.0442,18.044238,0.000735688242401,3.79999999999825E-05,0.000697688242401,-0.000697688242401,18
1992,18.0525408568556,18.0518,18.051841,0.0007408568556,4.09999999995137E-05,0.000699856855601,-0.000699856855601,18
1995,18.0601407458475,18.0594,18.059439,0.000740745847502,3.90000000010104E-05,0.0007017458475,-0.0007017458475,18
1998,18.0677353588835,18.067,18.067031,0.0007353588835,3.09999999998922E-05,0.0007043588835,-0.0007043588835,18
2001,18.075324699626,18.0746,18.074618,0.000724699626002,1.80000000007396E-05,0.000706699626001,-0.000706699626001,18
2004,18.0829087717354,18.0822,18.0822,0.0007087717354,0,0.0007087717354,-0.0007087717354,18
2007,18.090487578869,18.0898,18.089777,0.000687578868998,2.2999999998774E-05,0.000710578868997,-0.000710578868997,18
2010,18.0980611246821,18.0973,18.097349,0.0007611246821,4.90000000006319E-05,0.000712124682099,-0.000712124682099,18
2013,18.1056294128269,18.1049,18.104915,0.0007294128269,1.49999999976558E-05,0.000714412826902,-0.000714412826902,18
2016,18.1131924469536,18.1125,18.112476,0.0006924469536,2.3999999999802E-05,0.0007164469536,-0.0007164469536,18
2019,18.1207502307094,18.12,18.120032,0.0007502307094,3.19999999973675E-05,0.000718230709403,-0.000718230709403,18
2022,18.1283027677393,18.1276,18.127582,0.000702767739298,1.80000000007396E-05,0.000720767739299,-0.000720767739299,18
2025,18.1358500616857,18.1351,18.135127,0.0007500616857,2.69999999993331E-05,0.000723061685701,-0.000723061685701,18
2028,18.1433921161883,18.1427,18.142667,0.000692116188297,3.30000000019481E-05,0.000725116188299,-0.000725116188299,18
2031,18.1509289348845,18.1502,18.150202,0.000728934884499,1.9999999985032E-06,0.000726934884501,-0.000726934884501,18
2034,18.158460521409,18.1577,18.157732,0.000760521409003,3.20000000009202E-05,0.000728521409002,-0.000728521409002,18
2037,18.1659868793942,18.1653,18.165256,0.000686879394202,4.39999999990448E-05,0.000730879394201,-0.000730879394201,18
2040,18.1735080124697,18.1728,18.172775,0.000708012469701,2.49999999972772E-05,0.000733012469698,-0.000733012469698,18
2043,18.1810239242627,18.1803,18.180289,0.000723924262701,1.10000000006494E-05,0.000734924262701,-0.000734924262701,18
2046,18.1885346183979,18.1878,18.187798,0.0007346183979,1.9999999985032E-06,0.000736618397898,-0.000736618397898,18
2049,18.1960400984975,18.1953,18.195301,0.000740098497502,1.00000000102796E-06,0.000739098497501,-0.000739098497501,18
2052,18.2035403681812,18.2028,18.2028,0.000740368181201,0,0.000740368181201,-0.000740368181201,18
2055,18.2110354310661,18.2103,18.210293,0.000735431066101,7.00000000009027E-06,0.000742431066101,-0.000742431066101,18
2058,18.2185252907668,18.2178,18.21778,0.000725290766798,1.99999999992428E-05,0.000745290766798,-0.000745290766798,18
2061,18.2260099508956,18.2253,18.225263,0.000709950895601,3.70000000025072E-05,0.000746950895604,-0.000746950895604,18
2064,18.2334894150619,18.2327,18.232741,0.000789415061899,4.09999999995137E-05,0.000748415061899,-0.000748415061899,18
2067,18.2409636868729,18.2402,18.240213,0.000763686872897,1.29999999991526E-05,0.000750686872898,-0.000750686872898,18
2070,18.2484327699333,18.2477,18.24768,0.0007327699333,1.99999999992428E-05,0.0007527699333,-0.0007527699333,18
2073,18.255896667845,18.2551,18.255142,0.000796667845002,4.20000000005416E-05,0.000754667845001,-0.000754667845001,18
2076,18.2633553842078,18.2626,18.262599,0.0007553842078,9.99999997475243E-07,0.000756384207797,-0.000756384207797,18
2079,18.2708089226188,18.2701,18.27005,0.000708922618802,4.99999999981071E-05,0.0007589226188,-0.0007589226188,18
2082,18.2782572866726,18.2775,18.277497,0.000757286672599,2.99999999953116E-06,0.000760286672598,-0.000760286672598,18
2085,18.2857004799611,18.2849,18.284938,0.0008004799611,3.79999999999825E-05,0.0007624799611,-0.0007624799611,18
2088,18.2931385060742,18.2924,18.292374,0.0007385060742,2.60000000018579E-05,0.000764506074201,-0.000764506074201,18
2091,18.3005713685989,18.2998,18.299805,0.000771368598897,4.99999999803435E-06,0.000766368598899,-0.000766368598899,18
2094,18.3079990711199,18.3072,18.307231,0.0007990711199,3.09999999998922E-05,0.0007680711199,-0.0007680711199,18
2097,18.3154216172193,18.3147,18.314651,0.000721617219302,4.89999999970792E-05,0.000770617219299,-0.000770617219299,18
2100,18.3228390104768,18.3221,18.322067,0.000739010476803,3.29999999983954E-05,0.000772010476801,-0.000772010476801,18
2103,18.3116066263703,18.3115,18.31146,0.0001066263703,3.99999999984857E-05,0.000146626370299,-0.000146626370299,18
2106,18.300382039952,18.3002,18.300239,0.000182039952001,3.90000000010104E-05,0.000143039952,-0.000143039952,18
