time,20sim,cohla,delta,abs-delta,HeaterState-20sim,HeaterState-CoHLA,target
5844,18.169974862315,17.800089,-0.369885862315002,0.369885862315002,1,1,18
5847,18.1774907047272,17.807862,-0.369628704727202,0.369628704727202,1,1,18
5850,18.1850013312799,17.815629,-0.369372331279898,0.369372331279898,1,1,18
5853,18.1925067455932,17.823391,-0.369115745593199,0.369115745593199,1,1,18
5856,18.2000069512843,17.831147,-0.3688599512843,0.3688599512843,1,1,18
5859,18.2075019519677,17.838898,-0.3686039519677,0.3686039519677,1,1,18
5862,18.2149917512557,17.846644,-0.368347751255698,0.368347751255698,1,1,18
5865,18.2224763527578,17.854384,-0.368092352757799,0.368092352757799,1,1,18
5868,18.2299557600811,17.862119,-0.367836760081101,0.367836760081101,1,1,18
5871,18.2374299768305,17.869848,-0.3675819768305,0.3675819768305,1,1,18
5874,18.2448990066081,17.877573,-0.367326006608103,0.367326006608103,1,1,18
5877,18.2523628530134,17.885291,-0.3670718530134,0.3670718530134,1,1,18
5880,18.2598215196435,17.893005,-0.3668165196435,0.3668165196435,1,1,18
5883,18.2672750100934,17.900713,-0.3665620100934,0.3665620100934,1,1,18
5886,18.2747233279554,17.908415,-0.366308327955398,0.366308327955398,1,1,18
5889,18.2821664768189,17.916113,-0.366053476818902,0.366053476818902,1,1,18
5892,18.2896044602711,17.923805,-0.365799460271099,0.365799460271099,1,1,18
5895,18.2970372818967,17.931492,-0.365545281896701,0.365545281896701,1,1,18
5898,18.304464945278,17.939173,-0.365291945277999,0.365291945277999,1,1,18
5901,18.3118874539948,17.946849,-0.365038453994799,0.365038453994799,1,1,18
5904,18.3193048116241,17.95452,-0.364784811624101,0.364784811624101,1,1,18
5907,18.3267170217406,17.962185,-0.364532021740597,0.364532021740597,1,1,18
5910,18.3341240879168,17.969845,-0.364279087916799,0.364279087916799,1,1,18
5913,18.3228876402387,17.9775,-0.345387640238702,0.345387640238702,0,1,18
5916,18.3116589904528,17.985149,-0.326509990452799,0.326509990452799,0,1,18
5919,18.3004381331477,17.992793,-0.307645133147702,0.307645133147702,0,1,18
5922,18.2892250629156,18.000432,-0.288793062915602,0.288793062915602,0,1,18
5925,18.2780197743523,18.008066,-0.269953774352299,0.269953774352299,0,1,18
5928,18.2668222620573,18.015694,-0.2511282620573,0.2511282620573,0,1,18
5931,18.2556325206343,18.023317,-0.232315520634302,0.232315520634302,0,1,18
5934,18.2444505446903,18.030934,-0.2135165446903,0.2135165446903,0,1,18
5937,18.2332763288362,18.038547,-0.1947293288362,0.1947293288362,0,1,18
5940,18.2221098676869,18.046154,-0.175955867686898,0.175955867686898,0,1,18
5943,18.2109511558604,18.053755,-0.157196155860401,0.157196155860401,0,1,18
5946,18.1998001879788,18.061352,-0.138448187978799,0.138448187978799,0,1,18
5949,18.1886569586682,18.068943,-0.1197139586682,0.1197139586682,0,1,18
5952,18.177521462558,18.076529,-0.100992462558001,0.100992462558001,0,1,18
5955,18.1663936942816,18.08411,-0.0822836942816,0.0822836942816,0,1,18
5958,18.155273648476,18.091685,-0.063588648476003,0.063588648476003,0,1,18
5961,18.144161319782,18.099255,-0.044906319782001,0.044906319782001,0,1,18
5964,18.1330567028439,18.10682,-0.0262367028439,0.0262367028439,0,1,18
5967,18.12195979231,18.11438,-0.007579792310001,0.007579792310001,0,1,18
5970,18.1108705828324,18.121934,0.011063417167598,0.011063417167598,0,1,18
5973,18.0997890690662,18.129484,0.0296949309338,0.0296949309338,0,1,18
5976,18.088715245671,18.137028,0.048312754329,0.048312754329,0,1,18
5979,18.0776491073099,18.144566,0.066916892690102,0.066916892690102,0,1,18
5982,18.0665906486494,18.1521,0.085509351350602,0.085509351350602,0,1,18
5985,18.0555398643602,18.159628,0.104088135639802,0.104088135639802,0,1,18
5988,18.0444967491163,18.167151,0.122654250883702,0.122654250883702,0,1,18
5991,18.0334612975955,18.174669,0.1412077024045,0.1412077024045,0,1,18
5994,18.0224335044792,18.182181,0.159747495520801,0.159747495520801,0,1,18
5997,18.0114133644527,18.189689,0.178275635547301,0.178275635547301,0,1,18
6000,18.0004008722055,18.197191,0.1967901277945,0.1967901277945,0,1,18
6003,17.989396022429,18.204688,0.215291977571002,0.215291977571002,0,1,18
6006,17.9783988098201,18.21218,0.233781190179901,0.233781190179901,0,1,18
6009,17.9674092290786,18.219666,0.252256770921399,0.252256770921399,0,1,18
6012,17.9564272749084,18.227148,0.2707207250916,0.2707207250916,0,1,18
6015,17.9454529420166,18.234624,0.289171057983399,0.289171057983399,0,1,18
6018,17.9344862251142,18.242095,0.3076087748858,0.3076087748858,0,1,18
6021,17.9235271189158,18.24956,0.326032881084199,0.326032881084199,0,1,18
6024,17.9125756181398,18.257021,0.344445381860201,0.344445381860201,0,1,18
6027,17.9016317175082,18.264477,0.362845282491801,0.362845282491801,0,1,18
6030,17.8906954117467,18.271927,0.3812315882533,0.3812315882533,0,1,18
6033,17.8797666955844,18.279372,0.399605304415598,0.399605304415598,0,1,18
6036,17.868845563754,18.286812,0.417966436246001,0.417966436246001,0,1,18
6039,17.8579320109925,18.294247,0.436314989007499,0.436314989007499,0,1,18
6042,17.84702603204,18.301676,0.454649967960002,0.454649967960002,0,1,18
6045,17.8361276216407,18.309101,0.472973378359299,0.472973378359299,0,1,18
6048,17.8252367745417,18.31652,0.4912832254583,0.4912832254583,0,1,18
6051,17.8143534854947,18.323934,0.509580514505302,0.509580514505302,0,1,18
6054,17.8034777492543,18.331343,0.527865250745702,0.527865250745702,0,1,18
6057,17.7926095605789,18.338747,0.546137439421102,0.546137439421102,0,1,18
6060,17.7817489142311,18.346146,0.564397085768899,0.564397085768899,0,0,18
6063,17.7708958049759,18.335522,0.564626195024101,0.564626195024101,0,0,18
6066,17.760050227583,18.324284,0.564233772416998,0.564233772416998,0,0,18
6069,17.7492121768256,18.313055,0.563842823174397,0.563842823174397,0,0,18
6072,17.7383816474802,18.301833,0.563451352519799,0.563451352519799,0,0,18
6075,17.7275586343272,18.290619,0.563060365672801,0.563060365672801,0,0,18
6078,17.7167431321504,18.279413,0.562669867849603,0.562669867849603,0,0,18
6081,17.7059351357373,18.268214,0.562278864262701,0.562278864262701,0,0,18
6084,17.6951346398791,18.257024,0.561889360120901,0.561889360120901,0,0,18
6087,17.6843416393706,18.245841,0.561499360629398,0.561499360629398,0,0,18
6090,17.6735561290104,18.234665,0.5611088709896,0.5611088709896,0,0,18
6093,17.6814164770838,18.223498,0.542081522916199,0.542081522916199,1,0,18
6096,17.6892713702171,18.212338,0.5230666297829,0.5230666297829,1,0,18
6099,17.6971208121961,18.201186,0.504065187803899,0.504065187803899,1,0,18
6102,17.7049648068038,18.190042,0.485077193196197,0.485077193196197,1,0,18
6105,17.7128033578203,18.178906,0.466102642179703,0.466102642179703,1,0,18
6108,17.7206364690236,18.167777,0.447140530976402,0.447140530976402,1,0,18
6111,17.7284641441889,18.156656,0.4281918558111,0.4281918558111,1,0,18
6114,17.7362863870885,18.145543,0.409256612911499,0.409256612911499,1,0,18
6117,17.7441032014924,18.134437,0.390333798507598,0.390333798507598,1,0,18
6120,17.7519145911675,18.123339,0.371424408832503,0.371424408832503,1,0,18
6123,17.7597205598792,18.112249,0.3525284401208,0.3525284401208,1,0,18
6126,17.7675211113893,18.101167,0.3336458886107,0.3336458886107,1,0,18
6129,17.7753162494569,18.090092,0.314775750543099,0.314775750543099,1,0,18
6132,17.7831059778394,18.079025,0.2959190221606,0.2959190221606,1,0,18
6135,17.7908903002906,18.067965,0.277074699709402,0.277074699709402,1,0,18
6138,17.798669220562,18.056914,0.258244779437998,0.258244779437998,1,0,18
6141,17.8064427424029,18.04587,0.2394272575971,0.2394272575971,1,0,18
6144,17.8142108695598,18.034833,0.220622130440198,0.220622130440198,1,0,18
6147,17.8219736057763,18.023804,0.201830394223698,0.201830394223698,1,0,18
6150,17.8297309547931,18.012783,0.1830520452069,0.1830520452069,1,0,18
6153,17.8374829203497,18.00177,0.1642870796503,0.1642870796503,1,0,18
6156,17.8452295061819,17.990764,0.145534493818097,0.145534493818097,1,0,18
6159,17.8529707160231,17.979766,0.1267952839769,0.1267952839769,1,0,18
6162,17.8607065536041,17.968775,0.108068446395901,0.108068446395901,1,0,18
6165,17.8684370226531,17.957792,0.089354977346901,0.089354977346901,1,0,18
6168,17.8761621268958,17.946817,0.0706548731042,0.0706548731042,1,0,18
6171,17.8838818700553,17.93585,0.051968129944697,0.051968129944697,1,0,18
6174,17.8915962558522,17.924889,0.033292744147801,0.033292744147801,1,0,18
6177,17.8993052880041,17.913937,0.0146317119959,0.0146317119959,1,0,18
6180,17.9070089702262,17.902992,-0.0040169702262,0.0040169702262,1,0,18
6183,17.9147073062321,17.892055,-0.0226523062321,0.0226523062321,1,0,18
6186,17.9224002997313,17.881125,-0.0412752997313,0.0412752997313,1,0,18
6189,17.9300879544315,17.870203,-0.0598849544315,0.0598849544315,1,0,18
6192,17.9377702740377,17.859289,-0.078481274037699,0.078481274037699,1,0,18
6195,17.9454472622525,17.848382,-0.0970652622525,0.0970652622525,1,0,18
6198,17.9531189227759,17.837482,-0.115636922775899,0.115636922775899,1,0,18
6201,17.9607852593049,17.826591,-0.134194259304898,0.134194259304898,1,0,18
6204,17.9684462755343,17.815706,-0.152740275534303,0.152740275534303,1,0,18
6207,17.9761019751566,17.80483,-0.1712719751566,0.1712719751566,1,0,18
6210,17.9837523618608,17.793961,-0.189791361860802,0.189791361860802,1,0,18
6213,17.9913974393348,17.783099,-0.208298439334801,0.208298439334801,1,0,18
6216,17.9990372112626,17.772245,-0.226792211262598,0.226792211262598,1,0,18
6219,18.0066716813263,17.761398,-0.245273681326299,0.245273681326299,1,0,18
6222,18.0143008532054,17.750559,-0.263741853205399,0.263741853205399,1,0,18
6225,18.0219247305765,17.739728,-0.282196730576501,0.282196730576501,1,0,18
6228,18.0295433171139,17.728904,-0.300639317113902,0.300639317113902,1,0,18
6231,18.0371566164894,17.718088,-0.3190686164894,0.3190686164894,1,0,18
6234,18.0447646323724,17.707279,-0.337485632372399,0.337485632372399,1,0,18
6237,18.0523673684293,17.696477,-0.3558903684293,0.3558903684293,1,0,18
6240,18.059964828324,17.685683,-0.374281828323998,0.374281828323998,1,1,18
6243,18.0675570157186,17.692914,-0.3746430157186,0.3746430157186,1,1,18
6246,18.075143934272,17.700761,-0.374382934271999,0.374382934271999,1,1,18
6249,18.0827255876406,17.708603,-0.374122587640599,0.374122587640599,1,1,18
6252,18.0903019794782,17.716439,-0.373862979478197,0.373862979478197,1,1,18
6255,18.0978731134364,17.724269,-0.3736041134364,0.3736041134364,1,1,18
6258,18.105438993164,17.732094,-0.373344993164,0.373344993164,1,1,18
6261,18.1129996223073,17.739914,-0.3730856223073,0.3730856223073,1,1,18
6264,18.12055500451,17.747728,-0.37282700451,0.37282700451,1,1,18
6267,18.1281051434136,17.755537,-0.372568143413599,0.372568143413599,1,1,18
6270,18.1356500426564,17.763341,-0.372309042656401,0.372309042656401,1,1,18
6273,18.1431897058753,17.771139,-0.372050705875299,0.372050705875299,1,1,18
6276,18.150724136704,17.778931,-0.371793136703999,0.371793136703999,1,1,18
6279,18.1582533387731,17.786719,-0.371534338773099,0.371534338773099,1,1,18
6282,18.1657773157115,17.7945,-0.371277315711502,0.371277315711502,1,1,18
6285,18.1732960711454,17.802277,-0.371019071145401,0.371019071145401,1,1,18
6288,18.1808096086986,17.810048,-0.370761608698601,0.370761608698601,1,1,18
6291,18.188317931992,17.817813,-0.370504931991999,0.370504931991999,1,1,18
6294,18.1958210446442,17.825574,-0.370247044644202,0.370247044644202,1,1,18
6297,18.2033189502715,17.833329,-0.369989950271499,0.369989950271499,1,1,18
6300,18.2108116524869,17.841078,-0.3697336524869,0.3697336524869,1,1,18
6303,18.2182991549021,17.848822,-0.3694771549021,0.3694771549021,1,1,18
6306,18.2257814611255,17.856561,-0.369220461125501,0.369220461125501,1,1,18
6309,18.2332585747631,17.864294,-0.368964574763098,0.368964574763098,1,1,18
6312,18.2407304994186,17.872022,-0.368708499418599,0.368708499418599,1,1,18
6315,18.2481972386929,17.879745,-0.3684522386929,0.3684522386929,1,1,18
6318,18.2556587961845,17.887462,-0.368196796184499,0.368196796184499,1,1,18
6321,18.2631151754898,17.895174,-0.367941175489801,0.367941175489801,1,1,18
6324,18.270566380202,17.90288,-0.367686380201999,0.367686380201999,1,1,18
6327,18.2780124139122,17.910582,-0.367430413912199,0.367430413912199,1,1,18
6330,18.2854532802089,17.918278,-0.367175280208897,0.367175280208897,1,1,18
6333,18.2742506091947,17.925968,-0.348282609194698,0.348282609194698,0,1,18
6336,18.2630557126324,17.933653,-0.329402712632401,0.329402712632401,0,1,18
6339,18.2518685851268,17.941333,-0.3105355851268,0.3105355851268,0,1,18
6342,18.2406892212862,17.949008,-0.291681221286201,0.291681221286201,0,1,18
6345,18.2295176157226,17.956677,-0.2728406157226,0.2728406157226,0,1,18
6348,18.2183537630522,17.964341,-0.254012763052199,0.254012763052199,0,1,18
6351,18.2071976578945,17.971999,-0.2351986578945,0.2351986578945,0,1,18
6354,18.196049294873,17.979652,-0.216397294872998,0.216397294872998,0,1,18
6357,18.1849086686147,17.9873,-0.197608668614699,0.197608668614699,0,1,18
6360,18.1737757737508,17.994943,-0.178832773750802,0.178832773750802,0,1,18
6363,18.1626506049149,18.00258,-0.160070604914903,0.160070604914903,0,1,18
6366,18.1515331567459,18.010212,-0.141321156745899,0.141321156745899,0,1,18
6369,18.1404234238858,18.017839,-0.122584423885801,0.122584423885801,0,1,18
6372,18.1293214009802,18.02546,-0.1038614009802,0.1038614009802,0,1,18
6375,18.1182270826786,18.033077,-0.085150082678602,0.085150082678602,0,1,18
6378,18.107140463634,18.040687,-0.066453463634002,0.066453463634002,0,1,18
6381,18.0960615385032,18.048293,-0.047768538503199,0.047768538503199,0,1,18
6384,18.0849903019471,18.055893,-0.0290973019471,0.0290973019471,0,1,18
6387,18.0739267486297,18.063488,-0.010438748629699,0.010438748629699,0,1,18
6390,18.0628708732195,18.071078,0.008207126780501,0.008207126780501,0,1,18
6393,18.0518226703874,18.078662,0.026839329612603,0.026839329612603,0,1,18
6396,18.0407821348091,18.086242,0.0454598651909,0.0454598651909,0,1,18
6399,18.0297492611637,18.093816,0.064066738836299,0.064066738836299,0,1,18
6402,18.018724044134,18.101384,0.082659955865999,0.082659955865999,0,1,18
6405,18.0077064784063,18.108948,0.101241521593703,0.101241521593703,0,1,18
6408,17.9966965586708,18.116506,0.119809441329203,0.119809441329203,0,1,18
6411,17.9856942796213,18.124059,0.1383647203787,0.1383647203787,0,1,18
6414,17.9746996359553,18.131607,0.156907364044699,0.156907364044699,0,1,18
6417,17.963712622374,18.139149,0.175436377625999,0.175436377625999,0,1,18
6420,17.9527332335827,18.146686,0.193952766417301,0.193952766417301,0,1,18
6423,17.9417614642891,18.154218,0.212456535710899,0.212456535710899,0,1,18
6426,17.9307973092057,18.161745,0.230947690794299,0.230947690794299,0,1,18
6429,17.9198407630486,18.169267,0.2494262369514,0.2494262369514,0,1,18
6432,17.9088918205372,18.176783,0.267891179462801,0.267891179462801,0,1,18
6435,17.8979504763947,18.184294,0.2863435236053,0.2863435236053,0,1,18
6438,17.887016725348,18.1918,0.304783274651999,0.304783274651999,0,1,18
6441,17.8760905621276,18.199301,0.323210437872397,0.323210437872397,0,1,18
6444,17.8651719814678,18.206796,0.341624018532201,0.341624018532201,0,1,18
6447,17.8542609781063,18.214287,0.360026021893699,0.360026021893699,0,1,18
6450,17.8433575467851,18.221772,0.378414453214901,0.378414453214901,0,1,18
6453,17.8324616822485,18.229252,0.396790317751499,0.396790317751499,0,1,18
6456,17.8215733792456,18.236726,0.415152620754402,0.415152620754402,0,1,18
6459,17.8106926325291,18.244196,0.433503367470898,0.433503367470898,0,1,18
6462,17.7998194368546,18.25166,0.451840563145399,0.451840563145399,0,1,18
6465,17.7889537869821,18.259119,0.4701652130179,0.4701652130179,0,1,18
6468,17.778095677675,18.266573,0.488477322325,0.488477322325,0,1,18
6471,17.7672451037001,18.274022,0.5067768962999,0.5067768962999,0,1,18
6474,17.7564020598281,18.281466,0.525063940171901,0.525063940171901,0,1,18
6477,17.7455665408334,18.288904,0.543337459166597,0.543337459166597,0,1,18
6480,17.7347385414942,18.296337,0.561598458505802,0.561598458505802,0,0,18
6483,17.7239180565912,18.285748,0.561829943408803,0.561829943408803,0,0,18
6486,17.7131050809096,18.274545,0.5614399190904,0.5614399190904,0,0,18
6489,17.7022996092387,18.26335,0.561050390761299,0.561050390761299,0,0,18
6492,17.6915016363703,18.252163,0.560661363629698,0.560661363629698,0,0,18
6495,17.6807111571007,18.240983,0.560271842899301,0.560271842899301,0,0,18
6498,17.6699281662294,18.229812,0.559883833770599,0.559883833770599,0,0,18
6501,17.6591526585596,18.218648,0.559495341440403,0.559495341440403,0,0,18
6504,17.6483846288981,18.207491,0.559106371101901,0.559106371101901,0,0,18
6507,17.6376240720554,18.196343,0.5587189279446,0.5587189279446,0,0,18
6510,17.6268709828455,18.185202,0.558331017154501,0.558331017154501,0,0,18
6513,17.6347637295695,18.174069,0.5393052704305,0.5393052704305,1,0,18
6516,17.6426509988694,18.162943,0.520292001130599,0.520292001130599,1,0,18
6519,17.6505327945465,18.151826,0.5012932054535,0.5012932054535,1,0,18
6522,17.6584091203994,18.140716,0.4823068796006,0.4823068796006,1,0,18
6525,17.666279980224,18.129614,0.463334019775999,0.463334019775999,1,0,18
6528,17.6741453778135,18.118519,0.4443736221865,0.4443736221865,1,0,18
6531,17.6820053169589,18.107432,0.425426683041099,0.425426683041099,1,0,18
6534,17.6898598014479,18.096353,0.406493198552102,0.406493198552102,1,0,18
6537,17.6977088350662,18.085282,0.387573164933798,0.387573164933798,1,0,18
6540,17.7055524215961,18.074218,0.368665578403899,0.368665578403899,1,0,18
6543,17.7133905648186,18.063162,0.349771435181399,0.349771435181399,1,0,18
6546,17.7212232685108,18.052113,0.330889731489197,0.330889731489197,1,0,18
6549,17.7290505364477,18.041073,0.312022463552299,0.312022463552299,1,0,18
6552,17.7368723724016,18.03004,0.2931676275984,0.2931676275984,1,0,18
6555,17.7446887801423,18.019014,0.274325219857698,0.274325219857698,1,0,18
6558,17.7524997634368,18.007996,0.2554962365632,0.2554962365632,1,0,18
6561,17.7603053260495,17.996986,0.236680673950499,0.236680673950499,1,0,18
6564,17.7681054717423,17.985984,0.2178785282577,0.2178785282577,1,0,18
6567,17.7759002042747,17.974989,0.199088795725302,0.199088795725302,1,0,18
6570,17.7836895274027,17.964002,0.180312472597301,0.180312472597301,1,0,18
6573,17.7914734448809,17.953022,0.161548555119101,0.161548555119101,1,0,18
6576,17.7992519604606,17.94205,0.142798039539397,0.142798039539397,1,0,18
6579,17.8070250778906,17.931086,0.1240609221094,0.1240609221094,1,0,18
6582,17.814792800917,17.920129,0.105336199082998,0.105336199082998,1,0,18
6585,17.8225551332836,17.90918,0.086624866716399,0.086624866716399,1,0,18
6588,17.8303120787313,17.898238,0.067925921268699,0.067925921268699,1,0,18
6591,17.8380636409984,17.887304,0.049240359001601,0.049240359001601,1,0,18
6594,17.8458098238211,17.876378,0.0305681761789,0.0305681761789,1,0,18
6597,17.8535506309324,17.865459,0.011908369067601,0.011908369067601,1,0,18
6600,17.8612860660626,17.854548,-0.006738066062599,0.006738066062599,1,0,18
6603,17.8690161329404,17.843644,-0.025372132940397,0.025372132940397,1,0,18
6606,17.876740835291,17.832748,-0.043992835291,0.043992835291,1,0,18
6609,17.8844601768374,17.82186,-0.0626001768374,0.0626001768374,1,0,18
6612,17.8921741612995,17.810979,-0.081195161299501,0.081195161299501,1,0,18
6615,17.8998827923954,17.800106,-0.099776792395399,0.099776792395399,1,0,18
6618,17.9075860738402,17.78924,-0.1183460738402,0.1183460738402,1,0,18
6621,17.9152840093463,17.778381,-0.136903009346302,0.136903009346302,1,0,18
6624,17.922976602624,17.767531,-0.155445602624003,0.155445602624003,1,0,18
6627,17.9306638573803,17.756687,-0.1739768573803,0.1739768573803,1,0,18
6630,17.9383457773201,17.745852,-0.192493777320102,0.192493777320102,1,0,18
6633,17.946022366146,17.735023,-0.210999366146002,0.210999366146002,1,0,18
6636,17.9536936275575,17.724203,-0.229490627557499,0.229490627557499,1,0,18
6639,17.9613595652517,17.71339,-0.247969565251701,0.247969565251701,1,0,18
6642,17.9690201829233,17.702584,-0.2664361829233,0.2664361829233,1,0,18
6645,17.9766754842641,17.691786,-0.284889484264099,0.284889484264099,1,0,18
6648,17.9843254729636,17.680995,-0.303330472963601,0.303330472963601,1,0,18
6651,17.9919701527089,17.670212,-0.321758152708902,0.321758152708902,1,0,18
6654,17.9996095271839,17.659436,-0.3401735271839,0.3401735271839,1,0,18
6657,18.0072436000706,17.648668,-0.358575600070598,0.358575600070598,1,0,18
6660,18.0148723750481,17.637907,-0.376965375048101,0.376965375048101,1,1,18
6663,18.0224958557934,17.645171,-0.3773248557934,0.3773248557934,1,1,18
6666,18.0301140459802,17.653051,-0.377063045980197,0.377063045980197,1,1,18
6669,18.0377269492803,17.660926,-0.376800949280302,0.376800949280302,1,1,18
6672,18.0453345693625,17.668795,-0.3765395693625,0.3765395693625,1,1,18
6675,18.0529369098935,17.676659,-0.376277909893499,0.376277909893499,1,1,18
6678,18.060533974537,17.684517,-0.376016974537002,0.376016974537002,1,1,18
6681,18.0681257669544,17.69237,-0.375755766954398,0.375755766954398,1,1,18
6684,18.0757122908046,17.700217,-0.375495290804601,0.375495290804601,1,1,18
6687,18.0832935497439,17.708059,-0.375234549743901,0.375234549743901,1,1,18
6690,18.0908695474258,17.715895,-0.374974547425801,0.374974547425801,1,1,18
6693,18.098440287502,17.723726,-0.374714287502002,0.374714287502002,1,1,18
6696,18.106005773621,17.731552,-0.374453773620999,0.374453773620999,1,1,18
6699,18.1135660094288,17.739372,-0.374194009428802,0.374194009428802,1,1,18
6702,18.121120998569,17.747186,-0.373934998569002,0.373934998569002,1,1,18
6705,18.128670744683,17.754996,-0.373674744683001,0.373674744683001,1,1,18
6708,18.1362152514088,17.762799,-0.373416251408798,0.373416251408798,1,1,18
6711,18.1437545223831,17.770598,-0.373156522383102,0.373156522383102,1,1,18
6714,18.1512885612391,17.778391,-0.3728975612391,0.3728975612391,1,1,18
6717,18.1588173716076,17.786178,-0.372639371607601,0.372639371607601,1,1,18
6720,18.1663409571172,17.793961,-0.3723799571172,0.3723799571172,1,1,18
6723,18.1738593213941,17.801737,-0.372122321394102,0.372122321394102,1,1,18
6726,18.1813724680616,17.809509,-0.371863468061601,0.371863468061601,1,1,18
6729,18.1888804007408,17.817275,-0.371605400740801,0.371605400740801,1,1,18
6732,18.1963831230498,17.825035,-0.371348123049799,0.371348123049799,1,1,18
6735,18.2038806386046,17.832791,-0.371089638604598,0.371089638604598,1,1,18
6738,18.2113729510186,17.840541,-0.370831951018598,0.370831951018598,1,1,18
6741,18.2188600639029,17.848285,-0.370575063902898,0.370575063902898,1,1,18
6744,18.2263419808657,17.856024,-0.3703179808657,0.3703179808657,1,1,18
6747,18.2338187055126,17.863758,-0.3700607055126,0.3700607055126,1,1,18
6750,18.241290241447,17.871486,-0.369804241447,0.369804241447,1,1,18
6753,18.2487565922706,17.879209,-0.3695475922706,0.3695475922706,1,1,18
6756,18.2562177615809,17.886927,-0.369290761580899,0.369290761580899,1,1,18
6759,18.2636737529743,17.894639,-0.369034752974297,0.369034752974297,1,1,18
6762,18.2711245700438,17.902346,-0.368778570043798,0.368778570043798,1,1,18
6765,18.2785702163804,17.910048,-0.368522216380402,0.368522216380402,1,1,18
6768,18.2860106955725,17.917744,-0.368266695572501,0.368266695572501,1,1,18
6771,18.2934460112061,17.925435,-0.3680110112061,0.3680110112061,1,1,18
6774,18.3008761668645,17.93312,-0.367756166864503,0.367756166864503,1,1,18
6777,18.3083011661288,17.9408,-0.3675011661288,0.3675011661288,1,1,18
6780,18.3157210125769,17.948475,-0.367246012576903,0.367246012576903,1,1,18
6783,18.3044973363017,17.956145,-0.348352336301701,0.348352336301701,0,1,18
6786,18.2932814490556,17.963809,-0.329472449055597,0.329472449055597,0,1,18
6789,18.2820733454332,17.971468,-0.310605345433199,0.310605345433199,0,1,18
6792,18.2708730200329,17.979122,-0.291751020032901,0.291751020032901,0,1,18
6795,18.2596804674566,17.98677,-0.272910467456601,0.272910467456601,0,1,18
6798,18.2484956823105,17.994413,-0.2540826823105,0.2540826823105,0,1,18
6801,18.2373186592038,18.002051,-0.235267659203799,0.235267659203799,0,1,18
6804,18.2261493927497,18.009683,-0.216466392749702,0.216466392749702,0,1,18
6807,18.2149878775656,18.01731,-0.197677877565603,0.197677877565603,0,1,18
6810,18.2038341082724,18.024932,-0.1789021082724,0.1789021082724,0,1,18
6813,18.1926880794937,18.032548,-0.160140079493701,0.160140079493701,0,1,18
6816,18.1815497858582,18.04016,-0.141389785858198,0.141389785858198,0,1,18
6819,18.170419221998,18.047765,-0.122654221998001,0.122654221998001,0,1,18
6822,18.1592963825486,18.055366,-0.103930382548601,0.103930382548601,0,1,18
6825,18.1481812621493,18.062961,-0.085220262149299,0.085220262149299,0,1,18
6828,18.1370738554436,18.070552,-0.0665218554436,0.0665218554436,0,1,18
6831,18.1259741570781,18.078136,-0.0478381570781,0.0478381570781,0,1,18
6834,18.1148821617035,18.085716,-0.029166161703497,0.029166161703497,0,1,18
6837,18.1037978639738,18.09329,-0.0105078639738,0.0105078639738,0,1,18
6840,18.0927212585476,18.100859,0.008137741452401,0.008137741452401,0,1,18
6843,18.0816523400856,18.108423,0.026770659914398,0.026770659914398,0,1,18
6846,18.0705911032537,18.115982,0.045390896746298,0.045390896746298,0,1,18
6849,18.059537542721,18.123535,0.063997457279001,0.063997457279001,0,1,18
6852,18.0484916531602,18.131083,0.082591346839799,0.082591346839799,0,1,18
6855,18.0374534292478,18.138626,0.101172570752198,0.101172570752198,0,1,18
6858,18.026422865664,18.146164,0.119741134336,0.119741134336,0,1,18
6861,18.0153999570928,18.153696,0.1382960429072,0.1382960429072,0,1,18
6864,18.0043846982216,18.161223,0.1568383017784,0.1568383017784,0,1,18
6867,17.9933770837417,18.168745,0.175367916258303,0.175367916258303,0,1,18
6870,17.9823771083484,18.176262,0.193884891651603,0.193884891651603,0,1,18
6873,17.9713847667395,18.183773,0.212388233260498,0.212388233260498,0,1,18
6876,17.9604000536177,18.191279,0.230878946382301,0.230878946382301,0,1,18
6879,17.949422963689,18.19878,0.249357036311,0.249357036311,0,1,18
6882,17.938453491663,18.206276,0.267822508336998,0.267822508336998,0,1,18
6885,17.9274916322531,18.213767,0.286275367746899,0.286275367746899,0,1,18
6888,17.9165373801764,18.221252,0.304714619823599,0.304714619823599,0,1,18
6891,17.9055907301531,18.228733,0.323142269846898,0.323142269846898,0,1,18
6894,17.8946516769079,18.236208,0.341556323092103,0.341556323092103,0,1,18
6897,17.8837202151685,18.243678,0.359957784831501,0.359957784831501,0,1,18
6900,17.8727963396672,18.251142,0.378345660332801,0.378345660332801,0,1,18
6903,17.8618800451383,18.258602,0.3967219548617,0.3967219548617,0,1,18
6906,17.8509713263214,18.266056,0.415084673678599,0.415084673678599,0,1,18
6909,17.8400701779588,18.273505,0.4334348220412,0.4334348220412,0,1,18
6912,17.8291765947969,18.280949,0.451772405203101,0.451772405203101,0,1,18
6915,17.8182905715856,18.288388,0.470097428414402,0.470097428414402,0,1,18
6918,17.8074121030783,18.295822,0.488409896921702,0.488409896921702,0,1,18
6921,17.7965411840323,18.30325,0.506708815967698,0.506708815967698,0,1,18
6924,17.7856778092083,18.310674,0.5249961907917,0.5249961907917,0,1,18
6927,17.7748219733708,18.318092,0.543270026629202,0.543270026629202,0,1,18
6930,17.7639736712882,18.325505,0.561531328711801,0.561531328711801,0,0,18
